Geração, Best Fitness, Média, Mediana, Desvio Padrão
67,0.06651187262661848,0.008898750972228576,0.028124571075627946,0.024347774840320805
68,0.06651187262661848,0.008978816855012124,0.02649036921809947,0.022055231707657167
69,0.06651187262661848,0.008893031980601181,0.027241844717939334,0.02249814543878634
70,0.06651187262661848,0.009110353662442238,0.03700616507297433,0.025192933181050085
71,0.06651187262661848,0.008990254838266917,0.029630953470284115,0.023020965256560468
72,0.06651187262661848,0.0088644370224642,0.02644890652880084,0.023538940115081106
73,0.06651187262661848,0.0088644370224642,0.025845552912110537,0.02157959167515869
74,0.06651187262661848,0.009424898201949033,0.029258361165759257,0.021568298130164615
75,0.06657478153451983,0.008875875005718991,0.03422873678912934,0.023669041133518
76,0.06657478153451983,0.008927345930365559,0.02753808848423846,0.021532575945915195
77,0.06657478153451983,0.008927345930365559,0.021089067575605067,0.020392153879381106
78,0.06657478153451983,0.008858718030836803,0.029012444525781212,0.02202073252629853
79,0.06657478153451983,0.009127510637324428,0.03137982110994189,0.022961094044870903
80,0.06657478153451983,0.00893878391362035,0.028294711076542984,0.023222721121584623
81,0.06657478153451983,0.009636500892162694,0.027527508349727774,0.021975900194267834
82,0.06657478153451983,0.0088644370224642,0.030609472937731624,0.021820577481224172
83,0.06657478153451983,0.008915907947110766,0.03143243583291394,0.023503011988210875
84,0.06657478153451983,0.008898750972228576,0.026665656311479158,0.022701122457776883
85,0.06657478153451983,0.009087477695932654,0.025376595598664037,0.02206720996195328
86,0.06657478153451983,0.008870156014091595,0.02599996568605023,0.022630696399456834
87,0.06657478153451983,0.008915907947110766,0.026870682161321317,0.021250706436460785
88,0.06657478153451983,0.009156105595461409,0.03184706272590017,0.023156853755327698
89,0.06657478153451983,0.008921626938738162,0.02548897378414238,0.023807026898633458
90,0.06657478153451983,0.008967378871757331,0.029933488127373387,0.022851759684882428
91,0.06657478153451983,0.008910188955483369,0.028245527748547373,0.0199777952443899
92,0.06657478153451983,0.008881593997346388,0.02711688475088072,0.022288037299976065
93,0.06657478153451983,0.00907603971267786,0.02543979045614677,0.021710762902296517
94,0.06657478153451983,0.009001692821521709,0.02540404675847554,0.021826175274896557
95,0.06657478153451983,0.00907603971267786,0.024575364871665825,0.021661920643875746
96,0.06657478153451983,0.009196138536853181,0.032483586494029375,0.021705666432313774
97,0.06657478153451983,0.008927345930365559,0.024302568971039024,0.02199860613143028
98,0.06657478153451983,0.009150386603834012,0.023252276158667703,0.019139021955514587
99,0.06657478153451983,0.008893031980601181,0.03175184151530401,0.022878994872638544
100,0.06657478153451983,0.008950221896875143,0.028003614402708522,0.021953377959057576
